holder_u_id,holder_v_id,jointly_granted_patents,jointly_filed_patents,jointly_granted_patents_per_ipc,jointly_filed_patents_per_ipc
82707,98465,2,2,"[0, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
20725,91050,3,3,"[3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
20725,50012,7,7,"[3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
50012,91050,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
109707,136316,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
88464,93412,1,1,"[1, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
136424,136425,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]"
91496,135641,2,5,"[2, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
91778,136433,2,3,"[2, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]"
136458,136459,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
136460,136675,0,16,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 16, 0, 0, 0, 0, 0, 0]"
136460,136676,0,16,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 16, 0, 0, 0, 0, 0, 0]"
101574,130299,1,1,"[0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
629,6820,2,2,"[0, 1, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
136572,136573,13,13,"[0, 0, 0, 0, 0, 0, 0, 13]","[0, 0, 0, 0, 0, 0, 0, 0]"
49966,136646,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
49966,136647,3,4,"[2, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
93412,96317,4,4,"[0, 4, 4, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
80826,136817,1,1,"[0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
49866,136840,1,4,"[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]"
21318,136870,1,1,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
21318,49868,1,1,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
21318,136871,1,1,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
35393,195761,5,5,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
35393,367137,5,5,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
104848,195761,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
104848,367137,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
89388,136909,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
137139,137140,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]"
6757,80826,1,1,"[0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
80744,137176,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
98057,137199,1,1,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
129454,137208,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]"
81058,130381,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
18222,130381,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
18222,81058,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
13424,130381,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
13424,81058,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
13424,18222,1,2,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0]"
856,130381,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
856,81058,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
856,18222,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
856,13424,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
856,129275,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
129275,130381,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
137264,137265,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]"
137264,137266,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]"
85513,137289,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
5940,137352,1,1,"[0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
137381,137383,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2459,137381,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2459,137383,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2459,348508,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
137481,137482,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
137491,137492,1,1,"[0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
44197,83469,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
81596,82177,1,2,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 1]"
82743,122189,4,25,"[0, 0, 0, 0, 0, 0, 0, 0]","[15, 0, 14, 0, 0, 0, 1, 0]"
12817,137606,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
12817,128709,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
128709,137606,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
5940,137606,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
5940,12817,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
5940,128709,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2616,137606,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2616,12817,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2616,128709,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2616,203734,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2616,425223,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
31,137613,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
137622,137623,1,1,"[1, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
137637,137638,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0]"
137657,137658,1,1,"[1, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
97527,137657,1,1,"[1, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
97527,137658,1,1,"[1, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
137700,137701,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]"
116927,137765,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
89435,92829,1,1,"[1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
118887,125476,1,1,"[1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
102211,118887,1,1,"[1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
94022,125476,1,1,"[1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
94022,118887,1,1,"[1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
94022,102211,1,1,"[1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
49966,118887,1,1,"[1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
83673,137804,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]"
1892,429936,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]"
87367,162731,11,11,"[0, 6, 0, 0, 0, 9, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
137935,137936,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]"
86967,105261,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
12530,113285,3,3,"[0, 0, 0, 0, 3, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
68143,134804,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
83165,138047,1,2,"[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
34844,81868,4,4,"[0, 0, 0, 4, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
34844,95200,2,2,"[0, 0, 0, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2188,34844,4,4,"[0, 0, 0, 4, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2188,81868,4,4,"[0, 0, 0, 4, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2188,95200,4,4,"[0, 0, 0, 4, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2188,100285,2,2,"[0, 0, 0, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2188,299108,4,4,"[0, 1, 2, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2188,389492,2,2,"[0, 0, 0, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2188,414203,2,2,"[0, 0, 0, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
90918,122346,2,2,"[0, 0, 0, 0, 0, 0, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
90918,147960,3,5,"[0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 2]"
80924,122346,1,1,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
80924,90918,1,1,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
80924,147960,1,1,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
708,122346,1,1,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
708,90918,1,1,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
708,147960,1,1,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
708,80924,1,1,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
84901,138060,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
138086,138087,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
138086,138088,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
87142,277354,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]"
89042,94180,3,4,"[0, 0, 0, 0, 0, 0, 2, 0]","[0, 0, 0, 0, 0, 0, 1, 1]"
130371,138174,2,2,"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
91993,138186,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]"
138192,138193,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]"
263,351889,2,2,"[0, 2, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
138212,138213,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
138265,138266,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
138265,138267,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
138422,138423,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
80803,80821,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]"
80803,278850,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]"
80803,84220,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]"
80803,107613,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]"
112961,421605,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
124983,138454,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
13133,138455,6,6,"[4, 4, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
108757,387529,4,4,"[0, 0, 0, 0, 0, 4, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
138475,138476,1,1,"[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
117850,138496,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]"
104057,359658,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
273,113541,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
58,138551,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
138575,138576,1,1,"[1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
8096,138127,0,3,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
20955,138631,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
20955,409719,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
81822,138744,2,2,"[0, 0, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
27241,90248,1,1,"[1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
84952,128899,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]"
80993,90500,1,2,"[1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
138917,323503,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
138947,138948,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
138947,138949,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
124801,138995,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
139003,139004,1,1,"[1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
6874,139032,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
14119,139069,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
80999,165590,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
113338,128002,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
113338,139166,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
139325,139326,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
16801,29678,42,99,"[41, 0, 2, 0, 0, 0, 0, 0]","[57, 0, 5, 0, 0, 0, 1, 0]"
86178,139384,0,2,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
86178,120163,0,2,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
23460,139434,0,15,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 15, 0, 0]"
18222,139453,1,1,"[1, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
139490,139491,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
139504,139505,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
122336,139517,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
187,139525,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
29678,119022,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
98371,160984,3,3,"[3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
98371,103449,3,3,"[3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
98371,245444,3,3,"[3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
98371,114050,3,3,"[3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
93282,98371,3,3,"[3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
93282,160984,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
93282,103449,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
93282,245444,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
93282,114050,1,3,"[1, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 2, 0, 0, 0, 0, 0]"
93282,193054,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
93282,216287,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
93282,357671,2,2,"[2, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
93282,385859,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
80803,83364,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
139687,139688,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
139737,139738,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]"
187,104359,2,2,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
187,231118,2,2,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
187,254225,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
187,92905,1,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
3696,46501,3,4,"[0, 0, 0, 0, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
23356,56502,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]"
23356,89763,0,2,"[0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 2, 0, 0, 0, 0, 0]"
139799,139800,1,1,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
139799,139801,1,1,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
10382,139799,1,1,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
10382,139800,1,1,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
10382,139801,1,1,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
106223,139835,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
139836,139837,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
85822,139851,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]"
17561,139851,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]"
17561,85822,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]"
17561,89252,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]"
17561,126908,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]"
89252,139851,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]"
126908,139851,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]"
80993,139895,1,1,"[1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
82671,84359,2,2,"[2, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
1695,5940,6,6,"[0, 6, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
990,109144,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
451,990,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
451,109144,1,1,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
46501,139960,2,2,"[0, 2, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
46501,139961,3,3,"[0, 3, 3, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
140020,140021,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
81010,125530,1,2,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
85395,140040,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
85395,140041,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
85395,140042,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
85395,140043,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
85395,140046,1,1,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
118177,142206,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]"
140157,140158,1,1,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
140351,140352,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
140367,140368,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]"
140376,140377,0,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]"
140410,140411,2,2,"[2, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
3036,140439,3,3,"[0, 0, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
5398,81125,3,3,"[0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]"
